station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
MTN,2019-07-23 12:50,75.20,68.00,78.34,320.00,4.00,0.00,29.89,M,10.00,M,BKN,OVC,M,M,2500.00,3700.00,M,M,M,M,M,M,M,M,M,M,KMTN 231650Z 32004KT 10SM BKN025 OVC037 24/20 A2989
MTN,2019-07-23 13:50,75.20,66.20,73.61,0.00,0.00,0.00,29.90,M,10.00,M,BKN,OVC,M,M,3000.00,4700.00,M,M,M,M,M,M,M,M,M,M,KMTN 231750Z 00000KT 10SM BKN030 OVC047 24/19 A2990
MTN,2019-07-23 14:45,77.00,68.00,73.78,340.00,3.00,0.00,29.89,M,10.00,M,SCT,OVC,M,M,4700.00,5500.00,M,M,M,M,M,M,M,M,M,M,KMTN 231845Z 34003KT 10SM SCT047 OVC055 25/20 A2989
MTN,2019-07-23 15:54,77.00,68.00,73.78,330.00,3.00,0.00,29.88,M,10.00,M,SCT,SCT,OVC,M,6000.00,7000.00,9500.00,M,M,M,M,M,M,M,M,M,KMTN 231954Z 33003KT 10SM SCT060 SCT070 OVC095 25/20 A2988
MTN,2019-07-23 16:45,75.20,68.00,78.34,320.00,4.00,0.00,29.89,M,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 232045Z 32004KT 10SM BKN070 24/20 A2989
MTN,2019-07-23 17:45,75.20,69.80,83.32,0.00,0.00,0.00,29.87,M,10.00,M,SCT,SCT,BKN,M,3500.00,8000.00,14000.00,M,M,M,M,M,M,M,M,M,KMTN 232145Z 00000KT 10SM SCT035 SCT080 BKN140 24/21 A2987
MTN,2019-07-23 18:45,75.20,69.80,83.32,0.00,0.00,0.00,29.89,M,10.00,M,SCT,SCT,BKN,M,5000.00,6500.00,8000.00,M,M,M,M,M,M,M,M,M,KMTN 232245Z 00000KT 10SM SCT050 SCT065 BKN080 24/21 A2989
MTN,2019-07-23 19:45,75.20,69.80,83.32,310.00,4.00,0.00,29.88,M,10.00,M,SCT,BKN,BKN,M,9000.00,14000.00,20000.00,M,M,M,M,M,M,M,M,M,KMTN 232345Z 31004KT 10SM SCT090 BKN140 BKN200 24/21 A2988
MTN,2019-07-23 20:45,73.40,69.80,88.51,0.00,0.00,0.00,29.88,M,10.00,M,SCT,SCT,BKN,M,5500.00,9000.00,14000.00,M,M,M,M,M,M,M,M,M,KMTN 240045Z 00000KT 10SM SCT055 SCT090 BKN140 23/21 A2988
MTN,2019-07-23 21:45,73.40,69.80,88.51,0.00,0.00,0.00,29.89,M,10.00,M,BKN,BKN,M,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KMTN 240145Z 00000KT 10SM BKN140 BKN200 23/21 A2989 RMK LAST
MTN,2019-07-23 22:03,71.60,69.80,94.06,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240203Z AUTO 00000KT 10SM CLR 22/21 A2990 RMK AO2
MTN,2019-07-23 22:21,71.60,69.80,94.06,0.00,0.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240221Z AUTO 00000KT 10SM CLR 22/21 A2989 RMK AO2
MTN,2019-07-23 22:42,71.60,69.80,94.06,300.00,3.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240242Z AUTO 30003KT 10SM CLR 22/21 A2989 RMK AO2
MTN,2019-07-23 23:03,71.60,68.00,88.43,310.00,3.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240303Z AUTO 31003KT 10SM CLR 22/20 A2990 RMK AO2
MTN,2019-07-23 23:21,69.80,68.00,94.01,300.00,5.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240321Z AUTO 30005KT 10SM CLR 21/20 A2990 RMK AO2
MTN,2019-07-23 23:42,69.80,68.00,94.01,300.00,4.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240342Z AUTO 30004KT 10SM CLR 21/20 A2990 RMK AO2
MTN,2019-07-24 00:03,69.80,68.00,94.01,310.00,4.00,0.00,29.90,M,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 240403Z AUTO 31004KT 10SM SCT065 21/20 A2990 RMK AO2
MTN,2019-07-24 00:21,69.80,68.00,94.01,320.00,3.00,0.00,29.90,M,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 240421Z AUTO 32003KT 10SM SCT065 21/20 A2990 RMK AO2
MTN,2019-07-24 00:42,69.80,68.00,94.01,320.00,3.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240442Z AUTO 32003KT 10SM CLR 21/20 A2990 RMK AO2
MTN,2019-07-24 01:03,69.80,68.00,94.01,320.00,4.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240503Z AUTO 32004KT 10SM CLR 21/20 A2990 RMK AO2
MTN,2019-07-24 01:21,69.80,68.00,94.01,320.00,4.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240521Z AUTO 32004KT 10SM CLR 21/20 A2990 RMK AO2
MTN,2019-07-24 01:42,69.80,68.00,94.01,330.00,3.00,0.00,29.89,M,10.00,M,SCT,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 240542Z AUTO 33003KT 10SM SCT048 21/20 A2989 RMK AO2
MTN,2019-07-24 02:03,69.80,68.00,94.01,320.00,4.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240603Z AUTO 32004KT 10SM CLR 21/20 A2989 RMK AO2
MTN,2019-07-24 02:21,69.80,66.20,88.34,320.00,3.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240621Z AUTO 32003KT 10SM CLR 21/19 A2990 RMK AO2
MTN,2019-07-24 02:42,68.00,66.20,93.97,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240642Z AUTO 00000KT 10SM CLR 20/19 A2991 RMK AO2
MTN,2019-07-24 03:03,68.00,66.20,93.97,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240703Z AUTO 00000KT 10SM CLR 20/19 A2991 RMK AO2
MTN,2019-07-24 03:21,68.00,66.20,93.97,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240721Z AUTO 00000KT 10SM CLR 20/19 A2991 RMK AO2
MTN,2019-07-24 03:42,68.00,66.20,93.97,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240742Z AUTO 00000KT 10SM CLR 20/19 A2992 RMK AO2
MTN,2019-07-24 04:00,68.00,66.20,93.97,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240800Z AUTO 00000KT 10SM CLR 20/19 A2991 RMK AO2
MTN,2019-07-24 04:21,68.00,66.20,93.97,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240821Z AUTO 00000KT 10SM CLR 20/19 A2992 RMK AO2
MTN,2019-07-24 04:39,68.00,66.20,93.97,320.00,3.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240839Z AUTO 32003KT 10SM CLR 20/19 A2992 RMK AO2
MTN,2019-07-24 05:00,68.00,66.20,93.97,320.00,3.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240900Z AUTO 32003KT 10SM CLR 20/19 A2993 RMK AO2
MTN,2019-07-24 05:21,66.20,64.40,93.92,310.00,3.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 240921Z AUTO 31003KT 10SM CLR 19/18 A2994 RMK AO2
MTN,2019-07-24 05:45,66.20,64.40,93.92,0.00,0.00,0.00,29.95,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 240945Z 00000KT 10SM BKN100 19/18 A2995 RMK FIRST
MTN,2019-07-24 06:50,64.40,64.40,100.00,310.00,4.00,0.00,29.96,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 241050Z 31004KT 10SM BKN100 18/18 A2996
MTN,2019-07-24 07:54,69.80,66.20,88.34,300.00,4.00,0.00,29.97,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 241154Z 30004KT 10SM SCT200 21/19 A2997
MTN,2019-07-24 08:45,73.40,66.20,78.19,300.00,3.00,0.00,29.98,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 241245Z 30003KT 10SM SCT200 23/19 A2998
MTN,2019-07-24 09:45,77.00,68.00,73.78,320.00,5.00,0.00,29.98,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 241345Z 32005KT 10SM SCT200 25/20 A2998
MTN,2019-07-24 10:45,80.60,64.40,57.84,340.00,5.00,0.00,29.98,M,10.00,M,FEW,SCT,M,M,3000.00,20000.00,M,M,M,M,M,M,M,M,M,82.27,KMTN 241445Z 34005KT 10SM FEW030 SCT200 27/18 A2998
MTN,2019-07-24 11:45,80.60,64.40,57.84,30.00,3.00,0.00,29.98,M,10.00,M,SCT,SCT,M,M,4300.00,20000.00,M,M,M,M,M,M,M,M,M,82.27,KMTN 241545Z 03003KT 10SM SCT043 SCT200 27/18 A2998
MTN,2019-07-24 12:45,82.40,60.80,48.05,20.00,5.00,0.00,29.98,M,10.00,M,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,82.90,KMTN 241645Z 02005KT 10SM SCT050 28/16 A2998
MTN,2019-07-24 13:45,84.20,59.00,42.52,350.00,5.00,0.00,29.98,M,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,83.92,KMTN 241745Z 35005KT 10SM SCT055 29/15 A2998
MTN,2019-07-24 14:50,84.20,59.00,42.52,10.00,8.00,0.00,29.97,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,83.92,KMTN 241850Z 01008KT 320V030 10SM SCT060 29/15 A2997
MTN,2019-07-24 15:51,82.40,60.80,48.05,40.00,6.00,0.00,29.97,M,10.00,M,SCT,SCT,SCT,M,6500.00,9000.00,25000.00,M,M,M,M,M,M,M,M,82.90,KMTN 241951Z 04006KT 10SM SCT065 SCT090 SCT250 28/16 A2997
MTN,2019-07-24 16:54,82.40,60.80,48.05,0.00,0.00,0.00,29.97,M,10.00,M,BKN,BKN,BKN,M,8500.00,11000.00,25000.00,M,M,M,M,M,M,M,M,82.90,KMTN 242054Z 00000KT 10SM BKN085 BKN110 BKN250 28/16 A2997
MTN,2019-07-24 17:45,82.40,62.60,51.21,0.00,0.00,0.00,29.97,M,10.00,M,SCT,BKN,BKN,M,7000.00,9000.00,25000.00,M,M,M,M,M,M,M,M,83.41,KMTN 242145Z 00000KT 10SM SCT070 BKN090 BKN250 28/17 A2997
MTN,2019-07-24 18:45,82.40,59.00,45.07,M,3.00,0.00,29.98,M,10.00,M,SCT,BKN,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,82.46,KMTN 242245Z VRB03KT 10SM SCT100 BKN250 28/15 A2998
MTN,2019-07-24 19:45,80.60,60.80,50.95,320.00,6.00,0.00,29.99,M,10.00,M,BKN,BKN,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,81.46,KMTN 242345Z 32006KT 10SM BKN100 BKN250 27/16 A2999
MTN,2019-07-24 20:45,75.20,62.60,64.91,310.00,3.00,0.00,30.02,M,10.00,M,BKN,BKN,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KMTN 250045Z 31003KT 10SM BKN100 BKN250 24/17 A3002
MTN,2019-07-24 21:45,73.40,62.60,68.94,0.00,0.00,0.00,30.03,M,10.00,M,SCT,BKN,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KMTN 250145Z 00000KT 10SM SCT100 BKN250 23/17 A3003 RMK LAST
MTN,2019-07-24 22:21,71.60,62.60,73.27,290.00,3.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250221Z AUTO 29003KT 10SM CLR 22/17 A3004 RMK AO2
MTN,2019-07-24 22:39,73.40,62.60,68.94,0.00,0.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250239Z AUTO 00000KT 10SM CLR 23/17 A3004 RMK AO2
MTN,2019-07-24 23:00,71.60,62.60,73.27,290.00,3.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250300Z AUTO 29003KT 10SM CLR 22/17 A3005 RMK AO2
MTN,2019-07-24 23:21,71.60,62.60,73.27,290.00,3.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250321Z AUTO 29003KT 10SM CLR 22/17 A3005 RMK AO2
MTN,2019-07-24 23:39,71.60,62.60,73.27,290.00,3.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250339Z AUTO 29003KT 10SM CLR 22/17 A3004 RMK AO2
MTN,2019-07-25 00:00,71.60,62.60,73.27,290.00,5.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250400Z AUTO 29005KT 10SM CLR 22/17 A3004 RMK AO2
MTN,2019-07-25 00:21,71.60,62.60,73.27,270.00,4.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250421Z AUTO 27004KT 10SM CLR 22/17 A3004 RMK AO2
MTN,2019-07-25 00:39,71.60,62.60,73.27,300.00,5.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250439Z AUTO 30005KT 10SM CLR 22/17 A3004 RMK AO2
MTN,2019-07-25 01:00,71.60,62.60,73.27,300.00,4.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250500Z AUTO 30004KT 10SM CLR 22/17 A3004 RMK AO2
MTN,2019-07-25 01:21,69.80,62.60,77.90,290.00,4.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250521Z AUTO 29004KT 10SM CLR 21/17 A3004 RMK AO2
MTN,2019-07-25 01:39,69.80,62.60,77.90,270.00,4.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250539Z AUTO 27004KT 10SM CLR 21/17 A3005 RMK AO2
MTN,2019-07-25 02:00,68.00,62.60,82.86,290.00,3.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250600Z AUTO 29003KT 10SM CLR 20/17 A3004 RMK AO2
MTN,2019-07-25 02:21,69.80,62.60,77.90,90.00,4.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250621Z AUTO 09004KT 10SM CLR 21/17 A3005 RMK AO2
MTN,2019-07-25 02:39,69.80,62.60,77.90,0.00,0.00,0.00,30.05,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250639Z AUTO 00000KT 7SM CLR 21/17 A3005 RMK AO2
MTN,2019-07-25 03:00,68.00,62.60,82.86,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250700Z AUTO 00000KT 10SM CLR 20/17 A3005 RMK AO2
MTN,2019-07-25 03:21,68.00,62.60,82.86,230.00,3.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250721Z AUTO 23003KT 10SM CLR 20/17 A3006 RMK AO2
MTN,2019-07-25 03:39,68.00,62.60,82.86,0.00,0.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250739Z AUTO 00000KT 10SM CLR 20/17 A3006 RMK AO2
MTN,2019-07-25 04:00,66.20,62.60,88.18,0.00,0.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250800Z AUTO 00000KT 10SM CLR 19/17 A3006 RMK AO2
MTN,2019-07-25 04:21,68.00,62.60,82.86,0.00,0.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250821Z AUTO 00000KT 10SM CLR 20/17 A3006 RMK AO2
MTN,2019-07-25 04:39,66.20,62.60,88.18,0.00,0.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250839Z AUTO 00000KT 10SM CLR 19/17 A3006 RMK AO2
MTN,2019-07-25 05:00,66.20,62.60,88.18,280.00,3.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250900Z AUTO 28003KT 10SM CLR 19/17 A3006 RMK AO2
MTN,2019-07-25 05:21,64.40,60.80,88.09,290.00,4.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250921Z AUTO 29004KT 10SM CLR 18/16 A3007 RMK AO2
MTN,2019-07-25 05:30,62.60,60.80,93.83,280.00,4.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 250930Z AUTO 28004KT 10SM CLR 17/16 A3007 RMK AO2
MTN,2019-07-25 05:45,64.40,62.60,93.88,310.00,4.00,0.00,30.08,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 250945Z 31004KT 10SM FEW250 18/17 A3008
MTN,2019-07-25 06:45,66.20,62.60,88.18,310.00,3.00,0.00,30.10,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 251045Z 31003KT 10SM FEW250 19/17 A3010
MTN,2019-07-25 07:45,69.80,64.40,82.98,320.00,5.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 251145Z 32005KT 10SM SKC 21/18 A3011
MTN,2019-07-25 08:45,73.40,64.40,73.44,340.00,3.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 251245Z 34003KT 10SM SKC 23/18 A3012
MTN,2019-07-25 09:45,78.80,64.40,61.36,330.00,4.00,0.00,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 251345Z 33004KT 10SM SKC 26/18 A3013
MTN,2019-07-25 10:54,82.40,66.20,58.08,310.00,4.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.63,KMTN 251454Z 31004KT 10SM SKC 28/19 A3014
MTN,2019-07-25 11:54,84.20,62.60,48.32,340.00,4.00,0.00,30.14,M,10.00,M,SCT,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,85.03,KMTN 251554Z 34004KT 10SM SCT039 29/17 A3014
MTN,2019-07-25 12:45,84.20,62.60,48.32,320.00,6.00,0.00,30.14,M,10.00,M,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,85.03,KMTN 251645Z 32006KT 10SM SCT050 29/17 A3014
MTN,2019-07-25 13:45,86.00,60.80,42.80,60.00,4.00,0.00,30.14,M,10.00,M,SCT,SCT,M,M,6000.00,8000.00,M,M,M,M,M,M,M,M,M,86.05,KMTN 251745Z 06004KT 10SM SCT060 SCT080 30/16 A3014
MTN,2019-07-25 14:45,84.20,59.00,42.52,40.00,4.00,0.00,30.14,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,83.92,KMTN 251845Z 04004KT 10SM SCT060 29/15 A3014
MTN,2019-07-25 15:45,86.00,57.20,37.62,310.00,8.00,0.00,30.13,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,84.97,KMTN 251945Z 31008KT 10SM SCT070 30/14 A3013
MTN,2019-07-25 16:45,86.00,57.20,37.62,300.00,5.00,0.00,30.13,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,84.97,KMTN 252045Z 30005KT 10SM SCT085 30/14 A3013
MTN,2019-07-25 17:45,86.00,57.20,37.62,340.00,4.00,0.00,30.13,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,84.97,KMTN 252145Z 34004KT 10SM FEW085 30/14 A3013
MTN,2019-07-25 18:45,84.20,59.00,42.52,0.00,0.00,0.00,30.15,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,83.92,KMTN 252245Z 00000KT 10SM FEW085 29/15 A3015
MTN,2019-07-25 19:45,82.40,60.80,48.05,0.00,0.00,0.00,30.16,M,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,82.90,KMTN 252345Z 00000KT 10SM FEW085 28/16 A3016
MTN,2019-07-25 20:45,78.80,62.60,57.60,0.00,0.00,0.00,30.18,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 260045Z 00000KT 10SM FEW120 26/17 A3018
MTN,2019-07-25 21:45,73.40,66.20,78.19,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260145Z 00000KT 10SM SKC 23/19 A3019
MTN,2019-07-25 22:21,71.60,66.20,83.09,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260221Z AUTO 00000KT 10SM CLR 22/19 A3019 RMK AO2
MTN,2019-07-25 22:39,71.60,66.20,83.09,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260239Z AUTO 00000KT 10SM CLR 22/19 A3020 RMK AO2
MTN,2019-07-25 23:00,71.60,66.20,83.09,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260300Z AUTO 00000KT 10SM CLR 22/19 A3020 RMK AO2
MTN,2019-07-25 23:21,71.60,66.20,83.09,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260321Z AUTO 00000KT 10SM CLR 22/19 A3020 RMK AO2
MTN,2019-07-25 23:39,69.80,66.20,88.34,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260339Z AUTO 00000KT 10SM CLR 21/19 A3020 RMK AO2
MTN,2019-07-26 00:00,69.80,66.20,88.34,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260400Z AUTO 00000KT 10SM CLR 21/19 A3020 RMK AO2
MTN,2019-07-26 00:21,69.80,64.40,82.98,300.00,3.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260421Z AUTO 30003KT 10SM CLR 21/18 A3020 RMK AO2
MTN,2019-07-26 00:39,68.00,64.40,88.26,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260439Z AUTO 00000KT 10SM CLR 20/18 A3020 RMK AO2
MTN,2019-07-26 01:00,69.80,64.40,82.98,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260500Z AUTO 00000KT 10SM CLR 21/18 A3020 RMK AO2
MTN,2019-07-26 01:21,68.00,64.40,88.26,0.00,0.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260521Z AUTO 00000KT 10SM CLR 20/18 A3021 RMK AO2
MTN,2019-07-26 01:39,68.00,64.40,88.26,0.00,0.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260539Z AUTO 00000KT 10SM CLR 20/18 A3021 RMK AO2
MTN,2019-07-26 02:00,68.00,64.40,88.26,0.00,0.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260600Z AUTO 00000KT 10SM CLR 20/18 A3021 RMK AO2
MTN,2019-07-26 02:21,68.00,64.40,88.26,0.00,0.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260621Z AUTO 00000KT 10SM CLR 20/18 A3021 RMK AO2
MTN,2019-07-26 02:39,66.20,64.40,93.92,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260639Z AUTO 00000KT 10SM CLR 19/18 A3022 RMK AO2
MTN,2019-07-26 03:00,64.40,62.60,93.88,300.00,3.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260700Z AUTO 30003KT 10SM CLR 18/17 A3022 RMK AO2
MTN,2019-07-26 03:21,68.00,64.40,88.26,290.00,4.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260721Z AUTO 29004KT 10SM CLR 20/18 A3022 RMK AO2
MTN,2019-07-26 03:39,66.20,64.40,93.92,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260739Z AUTO 00000KT 10SM CLR 19/18 A3022 RMK AO2
MTN,2019-07-26 04:00,66.20,64.40,93.92,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260800Z AUTO 00000KT 10SM CLR 19/18 A3022 RMK AO2
MTN,2019-07-26 04:21,64.40,64.40,100.00,0.00,0.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 260821Z AUTO 00000KT 10SM CLR 18/18 A3023 RMK AO2
